753.995,2.81926
751.964,7.35379
749.907,11.792
747.828,16.0626
747.717,20.5792
601.151,31.9596
590.938,35.4521
582.7,38.9403
574.476,41.8775
572.218,45.1891
569.961,48.2564
569.659,51.6981
565.313,55.186
557.012,57.7741
560.635,61.5204
560.272,64.7443
553.843,67.9866
545.508,70.151
547.063,73.6592
546.608,76.9621
542.207,79.4727
538.636,89.3713
539.019,98.8076
543.063,109.538
538.507,111.847
533.79,114.823
529.226,116.978
528.51,120.172
525.827,122.907
527.032,126.497
530.179,130.483
523.577,132.163
518.897,134.321
529.022,142.966
522.214,145.109
525.218,149.204
526.36,152.477
523.393,155.487
520.576,157.915
525.484,162.379
520.553,164.746
528.238,173.496
523.438,175.261
526.155,179.713
526.966,183.495
533.587,188.788
532.455,191.956
533.22,195.705
537.879,200.405
538.529,204.36
541.036,208.999
545.594,213.831
548.007,218.604
554.154,224.76
562.297,231.271
642.264,278.383
638.741,281.451
635.231,284.425
631.764,287.247
621.034,291.399
610.012,291.31
611.84,296.735
615.768,302.368
602.96,301.19
590.111,300.021
588.288,303.58
590.342,308.305
586.696,315.188
541.602,309.908
548.736,317.561
551.982,323.907
553.485,329.227
549.774,331.531
544.444,332.603
545.858,337.939
550.981,344.848
557.332,353.526
562.982,370.577
564.169,376.028
553.6,373.832
544.336,373.226
543.86,377.44
543.206,381.868
540.89,385.142
540.623,388.95
539.918,393.335
539.142,397.776
538.448,402.067
537.644,406.467
536.767,410.923
537.476,416.556
536.645,420.875
537.716,425.978
538.254,431.721
537.231,436.173
537.676,441.95
538.072,447.748
538.938,452.947
539.371,458.631
539.667,464.438
538.36,469.003
540.064,476.163
540.716,481.458
542.255,488.732
543.869,495.886
545.321,503.179
544.154,513.226
445.821,436.6
437.619,433.527
428.889,430.95
420.67,427.828
413.57,426.375
408.26,425.938
403.052,425.376
397.294,425.302
393.361,426.224
392.292,429.92
388.349,430.796
387.07,434.627
385.801,438.422
384.967,441.811
383.596,445.644
382.322,449.366
383.505,456.224
383.828,461.168
382.306,465.023
382.012,470.428
381.712,475.811
381.454,481.133
380.331,484.566
378.623,488.435
376.929,492.265
375.155,496.128
367.475,504.32
331.153,463.937
327.193,464.294
324.427,466.231
322.873,469.737
320.029,471.679
316.107,471.911
313.251,473.812
311.659,477.251
308.771,479.125
305.871,480.981
303.007,482.791
300.085,484.612
298.757,487.779
295.805,489.575
293.031,491.24
292.087,496.448
289.131,498.176
287.11,501.649
285.058,505.116
283.169,508.467
282.461,513.431
280.457,516.805
279.217,522.017
277.042,525.437
269.328,533.916
337.046,683.406
332.978,685.398
328.166,685.498
322.314,683.849
317.402,683.939
308.362,685.869
325.961,754.608
320.615,754.722
314.484,755.132
310.207,756.899
304.883,756.903
299.642,756.843
295.065,758.639
290.477,760.407
285.468,760.166
280.872,761.876
276.265,763.559
271.052,763.303
266.437,764.926
262.106,766.421
257.472,767.99
252.204,767.631
247.637,769.116
242.385,768.691
238.402,772.029
233.957,773.387
228.714,772.869
224.116,774.215
219.435,775.554
214.822,776.845
211.393,781.929
198.727,791.431
194.015,891.124
188.714,892.262
183.322,893.385
177.922,894.476
172.602,895.518
162.472,899.444
151.131,962.203
145.317,963.099
139.589,963.945
134.042,964.732
128.213,965.524
122.723,968.254
116.872,968.977
110.79,967.678
105.314,968.29
99.6682,970.898
93.8952,971.473
88.2062,974.014
81.9848,970.543
77.1219,978.967
72.3461,983.342
65.2513,977.825
59.4652,980.198
53.5437,980.539
47.7143,980.84
41.9856,979.1
36.0711,979.336
31.4098,983.499
25.5632,983.668
19.6613,985.804
13.8012,985.903
7.84604,985.969
2.17863,987.998
-3.6942,987.993
-9.68118,989.953
-15.5969,991.877
-21.2164,987.772
-27.2922,991.624
-33.3868,997.441
-39.3318,995.223
-45.1465,996.978
-51.0719,996.692
-57.2054,998.362
-63.2651,1000
-69.1542,1001.62
-75.2027,1001.18
-86.6743,994.229
-94.4288,1015.62
-99.4791,1005.09
-105.966,1008.45
-112.179,1009.79
-118.218,1011.11
-124.568,1012.36
-130.583,1011.61
-136.668,1012.82
-143.062,1013.96
-148.213,1007.15
-155.203,1012.17
-161.401,1019.3
-167.457,1018.32
-173.648,1019.31
-180.149,1020.22
-186.57,1021.1
-192.734,1019.95
-199.363,1022.75
-205.834,1023.51
-212.012,1022.25
-218.92,1024.88
-226.099,1029.46
-232.313,1028.08
-239.325,1030.58
-245.713,1031.13
-252.887,1033.51
-259.513,1033.93
-265.558,1036.52
-272.197,1032.73
-279.099,1037.1
-286.553,1041.29
-292.837,1039.54
-300.118,1041.63
-306.97,1041.71
-314.109,1043.76
-321.484,1045.7
-328.393,1045.65
-333.182,1039.93
-342.465,1047.44
-352.584,1056.73
-357.57,1050.83
-364.919,1052.53
-371.937,1052.2
-378.429,1054.13
-386.062,1055.62
-393.827,1057.02
-401.623,1058.36
-409.764,1061.67
-417.632,1062.9
-424.787,1062.21
-432.601,1063.37
-440.239,1064.56
-448.885,1067.46
-456.897,1068.4
-463.832,1067.59
-472.594,1070.31
-480.272,1073.46
-488.402,1074.18
-496.559,1074.84
-507.187,1080.92
-515.976,1083.41
-523.382,1082.07
-531.567,1082.53
-539.881,1082.88
-555.249,1081.83
-607.267,1041.95
-613.151,1038.5
-621.467,1038.21
-629.702,1037.92
-678.491,1035.52
-678.88,1020.88
-679.059,1008.73
-681.759,999.652
-682.1,987.289
-683.089,976.859
-685.509,967.819
-686.679,957.16
-688.557,948.406
-693.811,942.086
-699.488,937.878
-706.473,937.642
-716.976,939.718
-727.169,941.98
-736.54,942.298
-748.424,945.673
-758.761,947.67
-769.509,949.284
-779.035,949.257
-788.772,951.596
-800.568,954.781
-812.791,957.552
-826.381,961.727
-838.367,964.585
-842.857,958.002
-841.887,945.507
-851.327,945.106
-867.801,951.77
-877.511,951.005
-887.696,952.47
-901.301,956.166
-913.962,957.94
-932.092,954.338
-963.097,951.715
-1176.9,1014.8
-1426.41,1094.6
-1450.43,1099.39
-1473.05,1102.59
-1498.67,1108.37
-1521.38,1111.24
-1547.97,1118.87
-1575.76,1124.76
-1598.55,1127.2
-1626.56,1132.54
-1649.85,1134.02
-1674.55,1136.87
-1703.33,1144.28
-1733.43,1149.61
-1767.12,1156.64
-1800.62,1163.83
-1831.11,1168.17
-1865.22,1174.13
-1901.49,1184.03
-1932.13,1187.73
-1959.67,1188.67
-2001.14,1197.35
-2052.77,1212.26
-2097.96,1222.19
-2135.22,1229.68
-2177.28,1236.72
-2219.25,1243.73
-2265.11,1251.8
-2311.27,1259.15
-2357.23,1266.66
-2400.07,1271.35
-2628.48,1317.07
-2679.8,1303.48
-2735.38,1251.31
-2739.24,1233.12
-2742.86,1215.2
-2742.82,1195.41
-2746.31,1177.25
-2749.24,1160.14
-2745.12,1138.91
-2748.13,1121.07
-2758.57,1105.94
-2800.18,1065.37
-2855.17,1066.91
-2886.73,1062.33
-2893,1045.15
-2892.5,1022.77
-2898.63,1005.28
-2881.83,980.304
-2646.07,865.429
-2662.6,853.348
-2784.8,837.476
-2781.9,819.183
-2683.7,755.438
-2692.07,740.275
-2700.08,726.074
-2716.02,712.799
-2735.71,700.611
-2767.06,690.857
-2821.71,686.423
-2930.96,639.893
-2966.08,628.815
-2957.83,609.605
-2949.69,589.377
-2960.48,554.722
-2609.9,470.666
-2589.05,450.777
-2603.52,437.368
-2132.82,315.329
-2130.72,301.879
-2128.51,288.671
-2130.22,275.81
-2131.77,263.551
-2133.3,250.875
-2138.75,238.429
-2136.15,225.292
-2133.49,211.99
-2138.66,200.086
-2021.47,162.565
-1992.46,148.701
-1973.37,135.296
-1958.17,122.564
-1926.92,108.929
-1903.57,96.2606
-1894.1,84.8614
-1890.58,73.2645
-1890.98,62.0254
-1889.36,49.1001
-1889.62,37.6874
-1887.82,26.4266
-1891.92,17.0507
-1895.99,5.81685
-1895.99,-5.63507
-1899.93,-16.5764
-1907.79,-27.9869
-1585.3,-47.1304
-1591,-56.3091
-1592.63,-66.0006
-1591.73,-85.0819
-2039.43,-163.812
-2006.54,-173.181
-1613.76,-163.316
-1610.75,-172.847
-1609.7,-182.419
-1614.58,-192.385
-1639.36,-203.951
-1659.25,-236.38
-1481.32,-222.927
-1460.19,-228.775
-1452.92,-236.208
-1440.66,-260.377
