475.996,1.9167
472.977,4.62545
469.935,7.79514
467.88,10.5882
465.814,13.178
462.715,16.2432
460.61,18.9555
458.496,21.5111
456.369,23.9992
453.198,26.9707
450.036,29.468
446.867,31.8431
445.643,34.8063
445.424,37.4974
443.213,39.8373
439.99,42.1004
436.709,44.7884
434.443,47.2092
432.181,49.4386
430.882,51.9284
428.592,54.1555
426.231,56.8074
424.907,59.1205
423.558,61.5015
421.22,63.6382
417.814,66.0356
415.434,68.2338
413.069,70.2473
410.689,72.2757
409.182,75.0072
406.779,76.9878
404.366,78.9433
402.909,81.1481
401.457,83.2613
398.925,85.5726
396.448,87.5493
394.971,89.5693
392.405,91.8002
390.898,93.8226
388.382,95.7034
386.865,97.654
385.3,99.7383
382.68,101.844
381.123,103.781
379.556,105.704
376.998,107.41
375.413,109.297
372.744,111.278
371.109,113.235
370.462,115.333
368.84,117.159
366.223,118.768
364.457,120.943
361.872,122.362
360.181,124.22
359.461,126.289
356.845,127.681
355.029,129.764
352.377,131.174
350.681,132.845
348.939,134.601
345.223,135.874
342.592,137.082
343.651,139.804
343.724,142.259
342.872,144.3
340.198,145.484
336.449,146.598
335.558,148.627
333.8,150.113
331.977,151.71
330.192,153.197
328.371,154.73
328.378,157.048
326.524,158.592
324.724,159.994
323.752,161.953
321.751,163.699
320.804,165.547
318.928,166.988
317.079,168.35
316.056,170.263
315.966,172.527
314.043,173.948
310.238,174.61
308.309,175.985
307.308,177.726
305.367,179.073
303.472,180.316
301.538,181.601
299.442,183.127
298.383,184.847
296.415,186.114
294.513,187.251
292.536,188.485
290.61,189.618
291.146,192.445
296.003,197.783
298.348,201.466
298.029,203.715
297.832,205.767
295.606,207.215
294.369,208.969
293.162,210.659
291.884,212.426
291.648,214.443
290.409,216.117
289.12,217.839
288.657,220.105
287.343,221.817
286.851,224.082
285.492,225.81
284.188,227.449
282.831,229.134
282.282,231.391
280.902,233.065
280.322,235.32
278.896,237.009
278.309,239.235
276.859,240.911
276.429,242.922
275.027,244.508
274.288,246.834
272.888,248.381
272.118,250.703
270.671,252.264
269.894,254.554
269.149,256.793
267.618,258.388
267.043,260.418
266.277,262.626
265.394,264.936
263.865,266.458
262.976,268.737
262.121,270.964
261.171,273.265
259.621,274.738
258.931,276.759
257.96,279.028
257.026,281.245
256.02,283.51
255.05,285.724
253.981,288.01
253.228,290.001
252.209,292.21
251.116,294.465
250.063,296.669
248.906,298.943
247.847,301.118
247.003,303.101
245.168,304.588
244.034,306.776
242.824,309.007
242.269,311.978
240.989,314.23
240.145,316.132
238.832,318.376
237.53,320.594
236.273,322.762
234.905,324.993
233.644,327.131
232.24,329.353
231.199,331.305
229.857,333.453
228.434,335.64
227.057,337.778
225.566,339.977
225.097,342.683
223.567,344.875
222.152,346.976
220.586,349.157
219.103,351.269
217.535,353.417
216.018,355.517
215.307,358.283
213.649,360.437
212.112,362.503
210.918,365.51
209.307,367.586
207.998,369.477
206.248,371.601
204.623,373.638
203.312,376.627
201.612,378.673
200.287,381.636
195.791,378.341
192.63,377.717
192.7,383.286
192.602,387.806
192.453,393.454
191.397,396.191
189.975,399.091
188.448,402.024
186.552,404.009
184.935,406.95
183.47,408.709
181.806,411.639
180.671,415.412
178.946,418.334
177.676,421.047
176.401,424.833
174.21,426.816
173.241,430.446
171.539,433.278
170.007,437.103
168.204,439.941
167.108,443.566
165.467,447.381
163.958,451.129
161.902,453.995
160.674,457.612
159.017,461.365
159.65,470.66
158.93,476.178
155.065,475.347
151.278,473.417
147.954,472.371
144.264,470.374
140.485,469.429
136.939,467.351
133.563,466.247
130.384,465.069
126.688,464.016
123.11,461.874
119.948,460.639
116.715,459.406
113.106,458.248
109.766,455.974
106.553,454.682
103.491,453.337
99.9708,452.078
96.8616,450.709
93.8583,449.301
90.7457,447.9
87.311,446.544
84.411,445.066
81.3605,443.601
78.4579,442.092
74.9839,440.666
72.3279,440.096
69.356,438.55
66.5311,436.964
63.7879,436.362
60.5403,434.806
57.7737,433.164
55.0301,432.513
52.3415,430.832
49.6237,430.147
46.4789,428.487
43.9112,427.752
41.1754,426.015
38.6336,425.249
35.9799,424.478
33.4207,422.681
30.4302,421.904
27.8558,421.08
25.3729,420.235
22.8201,419.38
20.3102,417.506
17.8653,416.617
14.9569,414.73
12.4217,413.814
10.0564,412.878
7.54408,411.931
5.16181,410.968
2.83017,409.99
2.5044e-14,409
-2.41927,406.993
-4.74871,405.972
-7.16178,405.937
-9.47338,404.889
-12.1688,402.816
-14.6016,402.735
-16.8761,401.646
-19.1001,400.545
-21.4654,399.424
-23.7033,398.295
-26.0051,397.15
-28.2181,395.996
-30.8351,394.798
-33.0221,393.617
-35.3612,393.414
-37.5284,392.209
-39.7954,390.98
-41.8995,389.754
-44.2528,389.494
-46.374,388.24
-48.8903,386.923
-51.1153,386.636
-53.2756,385.335
-55.3487,384.032
-57.4819,382.707
-59.6825,382.37
-61.7211,381.033
-63.8192,379.674
-66.0022,379.3
-68.4044,377.858
-70.6854,377.438
-72.8554,377.025
-74.8997,375.605
-77.059,375.168
-79.0091,373.74
-81.0166,372.287
-83.1568,371.814
-85.401,371.305
-87.5,370.816
-89.3963,369.335
-91.6255,368.788
-93.4635,367.295
-95.6802,366.724
-97.7882,366.167
-100.014,364.529
-102.179,363.928
-104.271,363.334
-106.078,361.769
-108.226,361.132
-110.302,360.503
-112.477,359.83
-114.207,358.236
-116.266,357.573
-118.423,356.864
-120.44,356.188
-122.589,355.454
-124.632,354.743
-126.738,353.996
-128.773,353.261
-130.455,351.577
-132.542,350.796
-134.558,350.027
-136.67,349.208
-138.643,348.43
-140.645,347.626
-142.742,346.77
-144.315,345.035
-146.788,345.077
-148.771,344.227
-150.814,343.337
-152.787,342.463
-154.754,341.579
-156.782,340.653
-157.892,337.933
-159.759,335.948
-161.786,334.977
-163.765,335.127
-166.23,335.028
-172.05,332.076
-193.64,369.314
-196.23,369.077
-199.37,369.664
-201.493,368.511
-204.686,369.036
-206.77,367.873
-209.377,367.546
-212.171,368.251
-214.895,367.826
-217.517,367.444
-220.212,367.002
-222.839,366.584
-224.944,365.296
-227.641,364.801
-230.489,365.375
-232.587,364.043
-235.325,363.471
-238.473,363.807
-241.115,363.262
-243.863,362.629
-246.508,362.047
-249.223,361.398
-251.559,360.996
-253.631,359.543
-256.277,358.892
-258.991,358.172
-261.638,357.484
-264.388,356.7
-267.001,355.999
-269.649,355.254
-272.4,354.411
-274.4,352.865
-277.391,353.065
-280.108,352.193
-282.129,350.576
-284.772,349.722
-287.482,348.795
-289.484,347.136
-292.22,346.145
-294.823,345.247
-297.557,344.216
-299.795,343.597
-302.527,342.529
-305.159,341.529
-307.854,340.451
-310.482,339.412
-313.174,338.295
-315.115,336.487
-317.045,334.669
-319.721,333.501
-321.634,331.656
-323.631,329.707
-326.227,328.55
-328.538,327.657
-331.098,326.495
-332.348,323.792
-334.925,322.568
-337.561,321.261
-339.403,319.314
-341.326,317.258
-343.851,315.999
-346.403,314.688
-348.298,312.59
-350.06,310.615
-352.682,309.154
-355.21,307.775
-357.034,305.658
-358.786,303.6
-360.526,301.531
-363.083,300.019
-364.803,297.926
-366.596,295.717
-369.045,294.262
-370.815,292.028
-372.944,290.933
-374.694,288.675
-377.144,287.121
-378.844,284.874
-380.477,282.69
-382.177,280.387
-383.757,278.22
-386.164,276.591
-387.828,274.253
-389.373,272.055
-391.009,269.698
-393.38,268.007
-394.89,265.778
-396.488,263.388
-397.997,261.103
-400.381,259.276
-401.023,256.43
-403.411,254.537
-404.844,252.251
-406.288,249.918
-407.79,247.459
-409.184,245.149
-411.518,243.181
-413.774,241.314
-416.068,239.349
-416.568,236.458
-418.861,234.426
-421.056,232.536
-423.769,227.555
-377.92,194.426
-378.14,191.796
-379.237,189.618
-379.676,186.482
-380.742,184.295
-381.831,182.028
-382.872,179.829
-382.992,177.203
-384.039,174.924
-385.039,172.712
-386.075,170.383
-387.032,168.196
-387.122,165.462
-388.067,163.233
-389.03,160.923
-389.95,158.683
-389.973,155.953
-390.848,153.745
-391.77,151.381
-392.634,149.125
-393.514,146.789
-394.352,144.523
-395.204,142.176
-396.015,139.9
-396.853,137.506
-397.624,135.259
-399.383,133.171
-399.192,130.56
-399.961,128.185
-401.645,126.182
-402.365,123.87
-403.094,121.476
-403.786,119.155
-404.498,116.714
-406.114,114.696
-406.8,112.241
-407.439,109.899
-408.085,107.475
-408.696,105.126
-409.324,102.655
-409.898,100.338
-411.469,98.0927
-412.027,95.7241
-412.588,93.2733
-414.016,91.4705
-414.535,89.0874
-415.066,86.582
-416.537,84.3915
-417.031,81.9141
-417.496,79.5138
-418.929,77.2923
-419.382,74.8008
-420.79,72.557
-421.214,70.0545
-422.598,67.7887
-422.999,65.235
-424.357,62.9474
-424.723,60.4238
-426.055,58.1148
-426.393,55.5812
-427.698,53.2511
-427.018,50.5493
-429.248,48.6861
-431.509,46.4301
-431.778,43.8643
-432.023,41.3798
-432.265,38.7697
-433.474,36.4076
-434.673,33.9915
-434.87,31.3654
-436.039,28.9714
-437.204,26.3974
-437.348,23.882
-438.481,21.3305
-439.58,19.23
-440.682,16.739
-441.775,14.1089
-442.847,11.636
-442.909,8.961
-443.953,6.42754
-444.984,3.79704
-445.998,1.24003
-446.998,-1.45709
-447.985,-3.65083
-448.957,-6.24166
-449.914,-8.80065
-450.852,-11.5436
-451.778,-14.1682
-451.686,-16.8534
-452.58,-19.4944
-454.452,-22.3258
-455.336,-24.6015
-456.188,-27.2364
-457.013,-30.0569
-457.83,-32.7567
-458.624,-35.5548
-459.408,-38.2754
-461.161,-41.2276
-461.962,-43.443
-462.686,-46.3321
-463.411,-49.0539
-464.1,-51.9632
-465.78,-54.866
-466.438,-57.7566
-467.089,-60.5674
-468.77,-63.1174
-470.361,-66.2265
-470.968,-69.031
-471.531,-72.0254
-472.096,-74.8934
-473.616,-78.0233
-475.131,-81.0829
-475.714,-83.5782
-477.193,-86.6707
-478.626,-89.9206
-479.092,-92.8168
-480.484,-96.101
